target,discovered,wrong letters,number of hits,lives remaining,game won
insidiously,"['i', 'n', 's', 'i', 'd', 'i', 'o', 'u', 's', 'l', '_']","['e', 'a', 't', 'g', 'r', 'c', 'p', 'b', 'm', 'f']",10,0,False
bawdiness,"['_', 'a', '_', 'd', 'i', 'n', 'e', 's', 's']","['r', 't', 'l', 'o', 'g', 'c', 'm', 'p', 'u', 'h']",7,0,False
balls,"['_', 'a', 'l', 'l', 's']","['e', 'i', 'o', 'u', 'r', 'n', 'y', 't', 'c', 'm']",4,0,False
palatals,"['p', 'a', 'l', 'a', 't', 'a', 'l', 's']","['e', 'i', 'o', 'u', 'r', 'n', 'y', 'c', 'm']",8,1,True
tacklers,"['t', 'a', 'c', '_', 'l', 'e', 'r', 's']","['i', 'o', 'd', 'u', 'n', 'p', 'h', 'b', 'm', 'y']",7,0,False
soldiers,"['s', 'o', 'l', 'd', 'i', 'e', 'r', 's']","['a', 'n', 't']",8,7,True
tripods,"['t', 'r', 'i', 'p', 'o', 'd', 's']","['e', 'a', 'n', 'l', 'u', 'c', 'h']",7,3,True
cramp,"['c', 'r', 'a', 'm', '_']","['e', 'i', 'o', 's', 'u', 'l', 't', 'y', 'n', 'd']",4,0,False
scuds,"['s', '_', 'u', '_', 's']","['e', 'i', 'a', 'o', 'l', 'r', 't', 'm', 'n', 'p']",3,0,False
nifty,"['n', 'i', '_', 't', 'y']","['e', 'a', 'o', 's', 'g', 'u', 'l', 'h', 'r', 'k']",4,0,False
tailgated,"['t', 'a', 'i', 'l', 'g', 'a', 't', 'e', 'd']","['s', 'n', 'r', 'o', 'c', 'u', 'p', 'b']",9,2,True
notoriety,"['n', 'o', 't', 'o', 'r', 'i', 'e', 't', '_']","['s', 'a', 'd', 'l', 'g', 'c', 'p', 'u', 'm', 'h']",8,0,False
garrisoning,"['g', 'a', 'r', 'r', 'i', 's', 'o', 'n', 'i', 'n', 'g']","['e', 't', 'l']",11,7,True
skywriter,"['s', '_', '_', '_', 'r', 'i', 't', 'e', 'r']","['a', 'o', 'n', 'l', 'd', 'u', 'p', 'h', 'm', 'f']",6,0,False
tadpoles,"['t', 'a', 'd', 'p', 'o', 'l', 'e', 's']","['i', 'r', 'n', 'u', 'c']",8,5,True
cranky,"['c', 'r', 'a', 'n', '_', 'y']","['e', 'i', 'o', 's', 'u', 'l', 't', 'd', 'm', 'p']",5,0,False
restate,"['r', 'e', 's', 't', 'a', 't', 'e']","['i', 'o']",7,8,True
memorable,"['m', 'e', 'm', 'o', 'r', 'a', 'b', 'l', 'e']","['s', 'i', 'd', 't', 'n', 'c', 'p', 'u', 'y']",9,1,True
jiggering,"['_', 'i', 'g', 'g', 'e', 'r', 'i', 'n', 'g']","['s', 'a', 'o', 't', 'd', 'l', 'u', 'p', 'c', 'f']",8,0,False
hardtop,"['h', 'a', 'r', 'd', 't', 'o', 'p']","['e', 'i', 's', 'l', 'n', 'u', 'c', 'y', 'm']",7,1,True
periodontal,"['p', 'e', 'r', 'i', 'o', 'd', 'o', 'n', 't', 'a', 'l']","['s', 'c', 'g', 'u']",11,6,True
sobs,"['s', 'o', 'b', 's']","['e', 'i', 'a', 'u', 'r', 'l', 't', 'n', 'c']",4,1,True
pebbled,"['p', 'e', '_', '_', 'l', 'e', 'd']","['s', 'i', 'a', 'o', 'u', 'r', 't', 'n', 'y', 'w']",5,0,False
postmodern,"['p', 'o', 's', 't', 'm', 'o', 'd', 'e', 'r', 'n']","['i', 'a', 'u', 'l', 'c', 'h']",10,4,True
makeshift,"['m', 'a', '_', 'e', 's', 'h', 'i', '_', 't']","['r', 'n', 'l', 'o', 'd', 'c', 'u', 'p', 'g', 'w']",7,0,False
knob,"['_', 'n', 'o', '_']","['e', 'i', 'a', 's', 'u', 'r', 'l', 't', 'y', 'c']",2,0,False
audacious,"['a', '_', 'd', 'a', 'c', 'i', 'o', '_', 's']","['e', 'n', 'l', 'r', 't', 'm', 'h', 'p', 'b', 'k']",7,0,False
prayed,"['p', 'r', 'a', 'y', 'e', 'd']","['s', 'i', 'o', 'l', 't', 'n', 'u', 'c', 'g']",6,1,True
sibilants,"['s', 'i', '_', 'i', 'l', 'a', 'n', 't', 's']","['e', 'o', 'g', 'r', 'u', 'c', 'y', 'm', 'p', 'h']",8,0,False
deters,"['d', 'e', 't', 'e', 'r', 's']","['i', 'a', 'o', 'u']",6,6,True
monolithic,"['_', 'o', 'n', 'o', 'l', 'i', 't', 'h', 'i', 'c']","['e', 'a', 's', 'g', 'u', 'r', 'y', 'p', 'd', 'b']",9,0,False
outcroppings,"['o', 'u', 't', 'c', 'r', 'o', 'p', 'p', 'i', 'n', 'g', 's']","['e', 'a', 'l']",12,7,True
foggiest,"['_', 'o', '_', '_', 'i', 'e', 's', 't']","['a', 'n', 'r', 'l', 'd', 'u', 'h', 'p', 'm', 'c']",5,0,False
breastbone,"['b', 'r', 'e', 'a', 's', 't', 'b', 'o', 'n', 'e']","['i', 'l', 'd', 'c', 'u', 'p', 'm', 'h', 'g']",10,1,True
freshened,"['_', 'r', 'e', 's', '_', 'e', 'n', 'e', 'd']","['i', 'a', 'o', 'u', 't', 'l', 'p', 'c', 'y', 'g']",7,0,False
undercoating,"['u', 'n', 'd', 'e', 'r', 'c', 'o', 'a', 't', 'i', 'n', 'g']","['s', 'l']",12,8,True
sandbags,"['s', 'a', 'n', '_', '_', 'a', '_', 's']","['e', 'i', 'o', 'u', 'r', 'l', 't', 'y', 'p', 'h']",5,0,False
flummoxed,"['_', 'l', 'u', '_', '_', 'o', '_', 'e', 'd']","['s', 'i', 'a', 'r', 'n', 't', 'b', 'p', 'c', 'g']",5,0,False
untiringly,"['u', 'n', 't', 'i', 'r', 'i', 'n', 'g', 'l', 'y']","['e', 'a', 'o', 's']",10,6,True
wanner,"['_', 'a', 'n', 'n', 'e', 'r']","['s', 'i', 'o', 'd', 'l', 't', 'c', 'u', 'g', 'y']",5,0,False
temperature,"['t', 'e', 'm', 'p', 'e', 'r', 'a', 't', 'u', 'r', 'e']","['s', 'i', 'o', 'd', 'l', 'n', 'c']",11,3,True
goldbricks,"['_', 'o', 'l', 'd', 'b', 'r', 'i', 'c', 'k', 's']","['e', 'a', 'n', 't', 'u', 'p', 'y', 'h', 'm', 'w']",9,0,False
stript,"['s', 't', 'r', 'i', 'p', 't']","['e', 'a', 'o', 'n', 'u', 'l', 'h']",6,3,True
sheepdogs,"['s', 'h', 'e', 'e', 'p', 'd', 'o', '_', 's']","['i', 'a', 'r', 'l', 't', 'n', 'u', 'c', 'b', 'w']",8,0,False
tribunes,"['t', 'r', 'i', '_', 'u', 'n', 'e', 's']","['a', 'o', 'l', 'd', 'g', 'c', 'p', 'm', 'h', 'f']",7,0,False
refitted,"['r', 'e', 'f', 'i', 't', 't', 'e', 'd']","['s', 'n', 'a', 'o', 'l', 'u', 'p', 'h']",8,2,True
eagerest,"['e', 'a', 'g', 'e', 'r', 'e', 's', 't']","['i', 'o', 'l', 'd', 'n', 'u', 'c', 'p', 'h']",8,1,True
existential,"['e', '_', 'i', 's', 't', 'e', 'n', 't', 'i', 'a', 'l']","['r', 'o', 'd', 'g', 'c', 'u', 'm', 'p', 'h', 'b']",10,0,False
threesomes,"['t', 'h', 'r', 'e', 'e', 's', 'o', 'm', 'e', 's']","['i', 'a', 'u', 'd', 'l', 'n', 'p', 'c', 'b']",10,1,True
affluently,"['a', '_', '_', 'l', 'u', 'e', 'n', 't', 'l', 'y']","['s', 'i', 'r', 'o', 'd', 'c', 'm', 'p', 'b', 'g']",8,0,False
relinquished,"['r', 'e', 'l', 'i', 'n', '_', 'u', 'i', 's', '_', 'e', 'd']","['a', 'o', 't', 'g', 'c', 'p', 'f', 'b', 'm', 'v']",10,0,False
procurer,"['p', 'r', 'o', 'c', 'u', 'r', 'e', 'r']","['s', 'i', 'a', 'd', 't', 'l', 'n']",8,3,True
mismatched,"['m', 'i', 's', 'm', 'a', 't', 'c', 'h', 'e', 'd']","['r', 'n', 'l', 'o', 'u', 'p']",10,4,True
pintoes,"['p', 'i', 'n', 't', 'o', 'e', 's']","['a', 'r', 'l', 'd', 'c', 'g', 'u']",7,3,True
weld,"['w', 'e', 'l', 'd']","['s', 'i', 'a', 'o', 'u', 'r', 't', 'n', 'p']",4,1,True
sex,"['s', 'e', '_']","['i', 'a', 'o', 'u', 'r', 'l', 't', 'd', 'n', 'p']",2,0,False
quarterly,"['_', 'u', 'a', 'r', 't', 'e', 'r', 'l', 'y']","['s', 'i', 'o', 'd', 'n', 'c', 'p', 'b', 'm', 'f']",8,0,False
helmsmen,"['h', 'e', 'l', '_', 's', '_', 'e', 'n']","['i', 'a', 'o', 'u', 'r', 't', 'd', 'p', 'c', 'y']",6,0,False
chauffeured,"['c', '_', 'a', 'u', '_', '_', 'e', 'u', 'r', 'e', 'd']","['s', 'i', 'o', 'l', 't', 'n', 'p', 'b', 'm', 'g']",8,0,False
novices,"['n', 'o', '_', 'i', 'c', 'e', 's']","['a', 'r', 'l', 't', 'd', 'g', 'u', 'p', 'h', 'm']",6,0,False
allegorical,"['a', 'l', 'l', 'e', 'g', 'o', 'r', 'i', 'c', 'a', 'l']","['s', 'n', 't', 'd', 'p', 'b', 'm', 'f']",11,2,True
divulges,"['d', 'i', '_', 'u', 'l', '_', 'e', 's']","['a', 'o', 'n', 'r', 't', 'p', 'c', 'm', 'b', 'f']",6,0,False
halving,"['_', 'a', 'l', '_', 'i', 'n', 'g']","['e', 's', 'o', 't', 'r', 'u', 'c', 'y', 'd', 'm']",5,0,False
