target,discovered,wrong letters,number of hits,lives remaining,game won
incubus,"['i', 'n', 'c', 'u', '_', 'u', 's']","['e', 'r', 'a', 't', 'l', 'o', 'd', 'g', 'p', 'm']",6,0,False
overhaul,"['o', '_', 'e', 'r', 'h', 'a', 'u', 'l']","['s', 'i', 'n', 't', 'd', 'c', 'g', 'p', 'm', 'b']",7,0,False
zeppelin,"['_', 'e', 'p', 'p', 'e', 'l', 'i', 'n']","['s', 'r', 'a', 't', 'o', 'd', 'c', 'g', 'u', 'm']",7,0,False
anarchism,"['a', 'n', 'a', 'r', 'c', 'h', 'i', 's', 'm']","['e', 't', 'o', 'l', 'd', 'g', 'u', 'p']",9,2,True
innumerable,"['i', 'n', 'n', 'u', 'm', 'e', 'r', 'a', 'b', 'l', 'e']","['s', 't', 'o', 'c', 'd', 'p', 'g', 'h']",11,2,True
countersank,"['c', 'o', 'u', 'n', 't', 'e', 'r', 's', 'a', 'n', '_']","['i', 'l', 'd', 'p', 'g', 'm', 'h', 'b', 'y', 'f']",10,0,False
nosedives,"['n', 'o', 's', 'e', 'd', 'i', '_', 'e', 's']","['r', 'a', 't', 'l', 'c', 'g', 'u', 'p', 'm', 'h']",8,0,False
naively,"['n', 'a', 'i', '_', 'e', 'l', '_']","['s', 'r', 't', 'o', 'd', 'g', 'u', 'c', 'p', 'm']",5,0,False
gladiatorial,"['g', 'l', 'a', 'd', 'i', 'a', 't', 'o', 'r', 'i', 'a', 'l']","['e', 's', 'n', 'c', 'u', 'p']",12,4,True
reprehends,"['r', 'e', 'p', 'r', 'e', 'h', 'e', 'n', 'd', 's']","['i', 'a', 't', 'o', 'l', 'c', 'u', 'g', 'm']",10,1,True
returnees,"['r', 'e', 't', 'u', 'r', 'n', 'e', 'e', 's']","['i', 'a', 'o', 'l', 'd', 'c', 'g']",9,3,True
labs,"['l', 'a', '_', 's']","['e', 'o', 't', 'i', 'r', 'n', 'd', 'u', 'p', 'm']",3,0,False
bicep,"['_', 'i', 'c', 'e', 'p']","['s', 'a', 'r', 'o', 'l', 't', 'n', 'd', 'u', 'h']",4,0,False
defecates,"['d', 'e', '_', 'e', 'c', 'a', 't', 'e', 's']","['i', 'r', 'n', 'o', 'l', 'g', 'u', 'p', 'm', 'h']",8,0,False
mortar,"['_', 'o', 'r', 't', 'a', 'r']","['e', 's', 'i', 'd', 'l', 'n', 'u', 'c', 'p', 'g']",5,0,False
spatially,"['s', 'p', 'a', 't', 'i', 'a', 'l', 'l', '_']","['e', 'r', 'n', 'o', 'd', 'c', 'g', 'u', 'm', 'h']",8,0,False
tiniest,"['t', 'i', 'n', 'i', 'e', 's', 't']","['r', 'a']",7,8,True
schmaltziest,"['s', 'c', 'h', 'm', 'a', 'l', 't', '_', 'i', 'e', 's', 't']","['n', 'r', 'o', 'u', 'p', 'd', 'g', 'b', 'y', 'f']",11,0,False
revitalising,"['r', 'e', '_', 'i', 't', 'a', 'l', 'i', 's', 'i', 'n', 'g']","['o', 'c', 'u', 'p', 'd', 'm', 'h', 'b', 'y', 'f']",11,0,False
repose,"['r', 'e', 'p', 'o', 's', 'e']","['a', 'i', 't', 'd', 'l', 'n', 'u', 'c']",6,2,True
bureaus,"['_', 'u', 'r', 'e', 'a', 'u', 's']","['i', 'n', 't', 'l', 'o', 'd', 'g', 'c', 'p', 'm']",6,0,False
copiers,"['c', 'o', 'p', 'i', 'e', 'r', 's']","['a', 'n', 't', 'l', 'd', 'g', 'u']",7,3,True
interleaves,"['i', 'n', 't', 'e', 'r', 'l', 'e', 'a', '_', 'e', 's']","['o', 'c', 'd', 'u', 'p', 'g', 'm', 'h', 'b', 'y']",10,0,False
expandable,"['e', '_', 'p', 'a', 'n', 'd', 'a', '_', 'l', 'e']","['i', 's', 't', 'r', 'o', 'c', 'u', 'g', 'm', 'h']",8,0,False
integrator,"['i', 'n', 't', 'e', 'g', 'r', 'a', 't', 'o', 'r']","['s', 'l', 'c', 'd', 'u']",10,5,True
vizors,"['_', 'i', '_', 'o', 'r', 's']","['e', 'a', 't', 'd', 'l', 'n', 'u', 'c', 'p', 'g']",4,0,False
whopping,"['_', '_', 'o', 'p', 'p', 'i', 'n', 'g']","['e', 's', 'r', 'a', 't', 'l', 'd', 'c', 'u', 'm']",6,0,False
product,"['p', 'r', 'o', 'd', 'u', 'c', 't']","['e', 's', 'i', 'a', 'n', 'l', 'g']",7,3,True
threefold,"['t', 'h', 'r', 'e', 'e', '_', 'o', 'l', 'd']","['s', 'i', 'n', 'a', 'c', 'g', 'u', 'p', 'm', 'b']",8,0,False
greater,"['g', 'r', 'e', 'a', 't', 'e', 'r']","['s', 'i', 'n', 'l', 'o', 'd']",7,4,True
copilot,"['c', 'o', 'p', 'i', 'l', 'o', 't']","['e', 's', 'r', 'a', 'n', 'd', 'g', 'u']",7,2,True
inkblots,"['i', 'n', '_', '_', 'l', 'o', 't', 's']","['e', 'r', 'a', 'd', 'c', 'g', 'u', 'p', 'm', 'h']",6,0,False
teargasses,"['t', 'e', 'a', 'r', 'g', 'a', 's', 's', 'e', 's']","['i', 'n', 'o', 'l', 'c', 'd', 'u']",10,3,True
hydrofoil,"['_', '_', 'd', 'r', 'o', '_', 'o', 'i', 'l']","['e', 's', 'n', 'a', 't', 'c', 'g', 'u', 'p', 'm']",6,0,False
nostrum,"['n', 'o', 's', 't', 'r', 'u', 'm']","['e', 'i', 'a', 'l', 'd', 'g', 'c', 'p']",7,2,True
stepping,"['s', 't', 'e', 'p', 'p', 'i', 'n', 'g']","['r', 'a', 'o', 'l', 'd', 'c', 'u']",8,3,True
stress,"['s', 't', 'r', 'e', 's', 's']","['a', 'i', 'o']",6,7,True
afterbirth,"['a', '_', 't', 'e', 'r', '_', 'i', 'r', 't', '_']","['s', 'n', 'o', 'l', 'c', 'd', 'u', 'g', 'p', 'm']",7,0,False
peaces,"['p', 'e', 'a', 'c', 'e', 's']","['r', 'i', 'o', 't', 'd', 'l', 'n', 'u']",6,2,True
computers,"['c', 'o', 'm', 'p', 'u', 't', 'e', 'r', 's']","['i', 'n', 'a', 'l', 'd', 'g']",9,4,True
alternates,"['a', 'l', 't', 'e', 'r', 'n', 'a', 't', 'e', 's']","['i', 'o']",10,8,True
bits,"['_', 'i', 't', 's']","['e', 'a', 'o', 'l', 'r', 'n', 'd', 'u', 'p', 'm']",3,0,False
fluoroscopes,"['_', 'l', 'u', 'o', 'r', 'o', 's', 'c', 'o', 'p', 'e', 's']","['i', 'n', 't', 'a', 'd', 'g', 'm', 'h', 'b', 'y']",11,0,False
attract,"['a', 't', 't', 'r', 'a', 'c', 't']","['e', 's', 'i', 'n', 'l', 'o', 'd', 'g', 'u']",7,1,True
complaisance,"['c', 'o', 'm', 'p', 'l', 'a', 'i', 's', 'a', 'n', 'c', 'e']","['t', 'r', 'u', 'd', 'g']",12,5,True
opiates,"['o', 'p', 'i', 'a', 't', 'e', 's']","['r', 'n', 'l', 'd', 'g', 'u', 'c']",7,3,True
trilogy,"['t', 'r', 'i', 'l', 'o', 'g', '_']","['e', 's', 'a', 'n', 'd', 'u', 'c', 'p', 'm', 'h']",6,0,False
polestar,"['p', 'o', 'l', 'e', 's', 't', 'a', 'r']","['i', 'n', 'd', 'c', 'g', 'u']",8,4,True
rebuses,"['r', 'e', '_', 'u', 's', 'e', 's']","['i', 'a', 'n', 't', 'l', 'o', 'd', 'g', 'c', 'p']",6,0,False
drops,"['d', 'r', 'o', 'p', 's']","['e', 'a', 'l', 't', 'i', 'n', 'u', 'c']",5,2,True
gravel,"['g', 'r', 'a', '_', 'e', 'l']","['s', 'i', 'o', 't', 'd', 'n', 'u', 'c', 'p', 'm']",5,0,False
functionary,"['f', 'u', 'n', 'c', 't', 'i', 'o', 'n', 'a', 'r', 'y']","['e', 's', 'l', 'd', 'p', 'g', 'm', 'h', 'b']",11,1,True
depositories,"['d', 'e', 'p', 'o', 's', 'i', 't', 'o', 'r', 'i', 'e', 's']","['n', 'a', 'l', 'c', 'u']",12,5,True
twingeing,"['t', '_', 'i', 'n', 'g', 'e', 'i', 'n', 'g']","['s', 'r', 'a', 'o', 'l', 'd', 'c', 'u', 'p', 'm']",8,0,False
defend,"['d', 'e', '_', 'e', 'n', 'd']","['s', 'r', 'a', 'i', 'o', 't', 'l', 'u', 'c', 'p']",5,0,False
congealed,"['c', 'o', 'n', 'g', 'e', 'a', 'l', 'e', 'd']","['s', 'i', 'r', 't']",9,6,True
impertinent,"['i', 'm', 'p', 'e', 'r', 't', 'i', 'n', 'e', 'n', 't']","['s', 'a', 'o', 'l', 'c', 'd', 'u', 'g']",11,2,True
dugouts,"['d', 'u', 'g', 'o', 'u', 't', 's']","['e', 'i', 'r', 'a', 'n', 'l']",7,4,True
rewinds,"['r', 'e', '_', 'i', 'n', 'd', 's']","['a', 't', 'l', 'o', 'g', 'u', 'c', 'p', 'm', 'h']",6,0,False
radish,"['r', 'a', 'd', 'i', 's', '_']","['e', 'o', 't', 'l', 'n', 'u', 'c', 'p', 'g', 'm']",5,0,False
sprat,"['s', 'p', 'r', 'a', 't']","['e', 'o', 'l', 'i', 'n', 'd', 'u', 'c']",5,2,True
stoking,"['s', 't', 'o', '_', 'i', 'n', 'g']","['e', 'r', 'a', 'l', 'd', 'u', 'c', 'p', 'm', 'h']",6,0,False
nudes,"['n', 'u', 'd', 'e', 's']","['a', 'r', 'o', 'l', 't', 'i']",5,4,True
barefaced,"['_', 'a', 'r', 'e', '_', 'a', 'c', 'e', 'd']","['s', 'i', 'n', 't', 'o', 'l', 'g', 'u', 'p', 'm']",7,0,False
patter,"['p', 'a', 't', 't', 'e', 'r']","['s', 'i', 'o', 'd', 'l', 'n', 'u', 'c']",6,2,True
scrabbled,"['s', 'c', 'r', 'a', 'b', 'b', 'l', 'e', 'd']","['i', 'n', 't', 'o', 'g', 'u', 'p', 'm', 'h']",9,1,True
nutmegs,"['n', 'u', 't', 'm', 'e', 'g', 's']","['i', 'r', 'a', 'l', 'o', 'd', 'c', 'p']",7,2,True
hijack,"['_', 'i', '_', 'a', 'c', '_']","['e', 's', 'r', 'o', 't', 'd', 'l', 'n', 'u', 'p']",3,0,False
housekeeper,"['h', 'o', 'u', 's', 'e', '_', 'e', 'e', 'p', 'e', 'r']","['i', 'n', 't', 'a', 'l', 'c', 'd', 'g', 'm', 'b']",10,0,False
tranquillisers,"['t', 'r', 'a', 'n', '_', 'u', 'i', 'l', 'l', 'i', 's', 'e', 'r', 's']","['o', 'c', 'p', 'm', 'd', 'g', 'h', 'y', 'b', 'v']",13,0,False
condominiums,"['c', 'o', 'n', 'd', 'o', 'm', 'i', 'n', 'i', 'u', 'm', 's']","['e', 't', 'a', 'r', 'l', 'p', 'g']",12,3,True
activities,"['a', 'c', 't', 'i', '_', 'i', 't', 'i', 'e', 's']","['n', 'r', 'o', 'l', 'd', 'u', 'g', 'p', 'm', 'h']",9,0,False
hardy,"['_', 'a', 'r', 'd', '_']","['s', 'e', 'o', 'l', 't', 'i', 'n', 'u', 'c', 'p']",3,0,False
spoon,"['s', 'p', 'o', 'o', 'n']","['e', 'a', 'r', 'l', 't', 'i', 'd', 'u', 'c']",5,1,True
sate,"['s', 'a', 't', 'e']","['o', 'l']",4,8,True
hauler,"['_', 'a', 'u', 'l', 'e', 'r']","['s', 'i', 'o', 't', 'd', 'n', 'c', 'p', 'g', 'm']",5,0,False
anomalous,"['a', 'n', 'o', 'm', 'a', 'l', 'o', 'u', 's']","['e', 'i', 'r', 't', 'd', 'c', 'g', 'p']",9,2,True
intend,"['i', 'n', 't', 'e', 'n', 'd']","['s', 'r', 'a', 'o', 'l']",6,5,True
deaf,"['d', 'e', 'a', '_']","['s', 'o', 'l', 't', 'i', 'r', 'n', 'u', 'p', 'm']",3,0,False
stiffed,"['s', 't', 'i', '_', '_', 'e', 'd']","['r', 'a', 'n', 'l', 'o', 'g', 'u', 'c', 'p', 'm']",5,0,False
grungy,"['_', 'r', 'u', 'n', '_', '_']","['e', 's', 'a', 'i', 'o', 't', 'd', 'l', 'c', 'p']",3,0,False
necessitating,"['n', 'e', 'c', 'e', 's', 's', 'i', 't', 'a', 't', 'i', 'n', 'g']","['o', 'r', 'l', 'u', 'p', 'm']",13,4,True
shatters,"['s', '_', 'a', 't', 't', 'e', 'r', 's']","['i', 'n', 'o', 'l', 'd', 'c', 'g', 'u', 'p', 'm']",7,0,False
